longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-33.71419744057945,-33.838785746:-33.5896091352,20180709120000,20180709000000:20180710000000,3068.0009765625,0.0:6136.00195312,0.010319,7.19343e-4,4.04158e-4
-74.58224826388889,-74.70703125:-74.4574652778,-33.46502082981203,-33.5896091352:-33.3404325244,20180709120000,20180709000000:20180710000000,3068.0009765625,0.0:6136.00195312,0.00915134,0.00394381,4.01971e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.983135392928823,-28.1077236983:-27.8585470875,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,-0.0266753,0.00608964,4.04759e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.7339587821614,-27.8585470875:-27.6093704768,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,0.00536644,0.0126453,4.05096e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.48478217139398,-27.6093704768:-27.360193866,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,-0.00226256,-0.00387218,4.05032e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.235605560626563,-27.360193866:-27.1110172552,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,0.0112162,0.011999,4.03959e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,-0.00633597,-0.0172821,4.04251e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,0.00905416,-0.00217275,4.04367e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,0.0182712,-0.00852273,4.02873e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.23889911755689,-26.3634874229:-26.1143108122,20180702120000,20180702000000:20180703000000,3068.0009765625,0.0:6136.00195312,-0.0170898,0.00274658,4.02362e-4
