longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-33.71419744057945,-33.838785746:-33.5896091352,20160125120000,20160125000000:20160126000000,3245.801025390625,0.0:6491.60205078,0.00637883,1.03924e-4,3.96791e-4
-74.58224826388889,-74.70703125:-74.4574652778,-33.46502082981203,-33.5896091352:-33.3404325244,20160125120000,20160125000000:20160126000000,3245.801025390625,0.0:6491.60205078,-0.00550784,0.00713252,3.95923e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.73066522523108,-28.8552535306:-28.6060769198,20160118120000,20160118000000:20160119000000,3245.801025390625,0.0:6491.60205078,0.00949097,-0.0100403,3.97345e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.481488614463657,-28.6060769198:-28.3569003091,20160118120000,20160118000000:20160119000000,3245.801025390625,0.0:6491.60205078,-0.00217144,0.0111894,3.97104e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.232312003696237,-28.3569003091:-28.1077236983,20160118120000,20160118000000:20160119000000,3245.801025390625,0.0:6491.60205078,0.00733669,0.0095746,3.97387e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.983135392928823,-28.1077236983:-27.8585470875,20160118120000,20160118000000:20160119000000,3245.801025390625,0.0:6491.60205078,0.00151141,0.00519461,3.97186e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.7339587821614,-27.8585470875:-27.6093704768,20160118120000,20160118000000:20160119000000,3245.801025390625,0.0:6491.60205078,0.00850438,0.012064,3.97334e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.48478217139398,-27.6093704768:-27.360193866,20160118120000,20160118000000:20160119000000,3245.801025390625,0.0:6491.60205078,0.0097726,-0.00137329,3.97282e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.235605560626563,-27.360193866:-27.1110172552,20160118120000,20160118000000:20160119000000,3245.801025390625,0.0:6491.60205078,-0.0049567,0.0248028,3.97092e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20160109120000,20160109000000:20160110000000,3245.801025390625,0.0:6491.60205078,0.0182224,0.0275705,3.91176e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20160109120000,20160109000000:20160110000000,3245.801025390625,0.0:6491.60205078,0.0102227,-0.0156227,3.92606e-4
