longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-32.71749099750977,-32.8420793029:-32.5929026921,20170611120000,20170611000000:20170612000000,3118.26171875,0.0:6236.5234375,0.0258179,-999999,3.88786e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.46831438674236,-32.5929026921:-32.3437260814,20170611120000,20170611000000:20170612000000,3118.26171875,0.0:6236.5234375,0.0230546,-0.347276,3.89196e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.219137775974936,-32.3437260814:-32.0945494706,20170611120000,20170611000000:20170612000000,3118.26171875,0.0:6236.5234375,0.0350891,0.00409953,3.89231e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.969961165207515,-32.0945494706:-31.8453728598,20170611120000,20170611000000:20170612000000,3118.26171875,0.0:6236.5234375,0.0223496,-0.268376,3.90722e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.7207845544401,-31.8453728598:-31.5961962491,20170611120000,20170611000000:20170612000000,3118.26171875,0.0:6236.5234375,0.036377,0.00613403,3.88971e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.50783706990626,-20.6324253753:-20.3832487645,20170606120000,20170606000000:20170607000000,3118.26171875,0.0:6236.5234375,0.0565186,-999999,4.00324e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.258660459138838,-20.3832487645:-20.1340721538,20170606120000,20170606000000:20170607000000,3118.26171875,0.0:6236.5234375,0.0165124,0.449734,4.01732e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.0080392,0.00290353,4.01854e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.00826416,0.00275704,3.98912e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.0163574,0.00365307,3.95198e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.00945942,0.00470178,4.00399e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.285008914581445,-12.40959722:-12.1604206092,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.00115204,0.00495348,4.00386e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.803123477698234,-6.92771178308:-6.67853517231,20170615120000,20170615000000:20170616000000,3118.26171875,0.0:6236.5234375,0.0249023,0.0107422,4.05731e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.553946866930815,-6.67853517231:-6.42935856155,20170615120000,20170615000000:20170616000000,3118.26171875,0.0:6236.5234375,0.0195852,0.0121953,4.06661e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.308063813093723,-5.43265211848:-5.18347550771,20170624120000,20170624000000:20170625000000,3118.26171875,0.0:6236.5234375,0.0169392,0.0257568,3.99156e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.058887202326304,-5.18347550771:-4.93429889694,20170624120000,20170624000000:20170625000000,3118.26171875,0.0:6236.5234375,0.0583649,0.0062561,4.01605e-4
-74.58224826388889,-74.70703125:-74.4574652778,-4.8097105915588845,-4.93429889694:-4.68512228618,20170624120000,20170624000000:20170625000000,3118.26171875,0.0:6236.5234375,0.0164647,0.0123106,0.00040347099999999997
-74.58224826388889,-74.70703125:-74.4574652778,-4.560533980791467,-4.68512228618:-4.43594567541,20170624120000,20170624000000:20170625000000,3118.26171875,0.0:6236.5234375,0.0176025,0.0123169,4.02197e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.9180578991614183,1.79346959378:2.04264620455,20170608120000,20170608000000:20170609000000,3118.26171875,0.0:6236.5234375,0.0216675,0.00842285,3.99158e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.776775022255631,-14.9013633276:-14.6521867169,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,5.72791e-4,-0.0312359,4.04087e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.527598411488212,-14.6521867169:-14.4030101061,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.0132726,0.0230408,4.03218e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.278421800720794,-14.4030101061:-14.1538334953,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.00311557,0.157265,3.97995e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.029245189953375,-14.1538334953:-13.9046568846,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.0125471,-1.2207e-4,3.99599e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.780068579185956,-13.9046568846:-13.6554802738,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.00818162,0.010033,3.99199e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.530891968418539,-13.6554802738:-13.406303663,20170622120000,20170622000000:20170623000000,3118.26171875,0.0:6236.5234375,0.010919,0.00589076,3.98743e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.799829920767909,-7.92441822615:-7.67524161538,20170615120000,20170615000000:20170616000000,3118.26171875,0.0:6236.5234375,0.0131836,0.0212402,4.0393e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.55065331000049,-7.67524161538:-7.42606500462,20170615120000,20170615000000:20170616000000,3118.26171875,0.0:6236.5234375,0.0175578,0.0163778,4.02979e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.301476699233072,-7.42606500462:-7.17688839385,20170615120000,20170615000000:20170616000000,3118.26171875,0.0:6236.5234375,0.0183207,0.0147044,4.02442e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.052300088465653,-7.17688839385:-6.92771178308,20170615120000,20170615000000:20170616000000,3118.26171875,0.0:6236.5234375,0.0163351,0.0161227,4.03559e-4
