longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-28.481488614463657,-28.6060769198:-28.3569003091,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,-0.0105591,0.122095,3.97146e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.232312003696237,-28.3569003091:-28.1077236983,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.0192157,-0.00979105,3.9717e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.983135392928823,-28.1077236983:-27.8585470875,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.00522868,-0.00415039,3.97076e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.7339587821614,-27.8585470875:-27.6093704768,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.0146079,0.0115911,3.96869e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.48478217139398,-27.6093704768:-27.360193866,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.00637645,-0.00390341,3.96814e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.235605560626563,-27.360193866:-27.1110172552,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.00836449,0.00714829,3.96774e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.0216342,0.029525,3.94042e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.255366902208515,-21.3799552076:-21.1307785968,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,0.00325521,-0.0168986,3.92518e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.006190291441097,-21.1307785968:-20.8816019861,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,0.0155029,-0.0171509,3.90691e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.75701368067368,-20.8816019861:-20.6324253753,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,-0.00668674,0.00445557,3.88677e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.50783706990626,-20.6324253753:-20.3832487645,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,-0.00693168,0.00846223,3.9191e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.258660459138838,-20.3832487645:-20.1340721538,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,0.0221908,0.0033503,3.91961e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.009483848371424,-20.1340721538:-19.884895543,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,-0.0124186,0.020874,3.89375e-4
-74.58224826388889,-74.70703125:-74.4574652778,-14.029245189953375,-14.1538334953:-13.9046568846,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.00868734,0.00887044,3.95387e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.780068579185956,-13.9046568846:-13.6554802738,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,-0.00196017,0.00403973,3.95568e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.0114776,0.00651597,3.93801e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0103455,-0.0136642,3.97457e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.0129506,0.00319095,3.93951e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.00860439,0.00152979,3.97323e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.00748901,0.00646728,3.92069e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0127482,0.0112765,3.96708e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.00548461,0.0259094,3.94266e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0108374,0.021048999999999998,3.96267e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.0119188,0.00274319,3.94118e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.010233,0.0324338,3.93702e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.285008914581445,-12.40959722:-12.1604206092,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0141915,0.00443037,3.96913e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.035832303814026,-12.1604206092:-11.9112439984,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0154601,0.00461384,3.96206e-4
-74.58224826388889,-74.70703125:-74.4574652778,-11.786655693046606,-11.9112439984:-11.6620673877,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0154053,0.0125366,3.95277e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.553946866930815,-6.67853517231:-6.42935856155,20150610120000,20150610000000:20150611000000,3126.30908203125,0.0:6252.61816406,0.020696,0.0185242,3.97776e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.304770256163396,-6.42935856155:-6.18018195078,20150610120000,20150610000000:20150611000000,3126.30908203125,0.0:6252.61816406,0.0177705,0.0124493,3.97545e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.055593645395978,-6.18018195078:-5.93100534001,20150610120000,20150610000000:20150611000000,3126.30908203125,0.0:6252.61816406,0.0189144,0.0129115,3.96646e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.806417034628559,-5.93100534001:-5.68182872924,20150610120000,20150610000000:20150611000000,3126.30908203125,0.0:6252.61816406,0.019199,0.0148507,3.97822e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.55724042386114,-5.68182872924:-5.43265211848,20150610120000,20150610000000:20150611000000,3126.30908203125,0.0:6252.61816406,0.018766,0.0121131,3.93735e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.308063813093723,-5.43265211848:-5.18347550771,20150610120000,20150610000000:20150611000000,3126.30908203125,0.0:6252.61816406,0.0187785,0.016449,3.95799e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-28.979841835998492,-29.1044301414:-28.8552535306,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.00927734,0.00653076,3.93668e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-28.73066522523108,-28.8552535306:-28.6060769198,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.0135193,0.0161133,3.91383e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-28.481488614463657,-28.6060769198:-28.3569003091,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,-0.00509847,0.00566101,3.96237e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-28.232312003696237,-28.3569003091:-28.1077236983,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.00460358,6.70257e-4,3.96448e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-27.983135392928823,-28.1077236983:-27.8585470875,20150624120000,20150624000000:20150625000000,3126.30908203125,0.0:6252.61816406,0.00443679,9.48392e-4,3.96437e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-22.501249956045612,-22.6258382614:-22.3766616507,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,0.0106201,0.00772095,3.90447e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-22.25207334527819,-22.3766616507:-22.1274850399,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,-0.0320638,0.0283522,3.93541e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-22.00289673451077,-22.1274850399:-21.8783084291,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,0.00683326,0.0022203,3.92929e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-21.753720123743356,-21.8783084291:-21.6291318184,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,0.0074564,0.0219656,3.93471e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-21.504543512975935,-21.6291318184:-21.3799552076,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,-1.49197e-4,0.0214092,3.94123e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-21.255366902208515,-21.3799552076:-21.1307785968,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,0.00432394,-0.00192171,3.929e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-21.006190291441097,-21.1307785968:-20.8816019861,20150601120000,20150601000000:20150602000000,3126.30908203125,0.0:6252.61816406,-0.011286,0.00278727,3.89317e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-15.02595163302305,-15.1505399384:-14.9013633276,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.00272874,-0.00125451,3.98522e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.776775022255631,-14.9013633276:-14.6521867169,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.00853221,0.0892257,3.96017e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.776775022255631,-14.9013633276:-14.6521867169,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0174438,-0.899854,3.9568e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.527598411488212,-14.6521867169:-14.4030101061,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.00335781,0.00559954,3.95614e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.527598411488212,-14.6521867169:-14.4030101061,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.00862593,0.175879,3.97212e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.278421800720794,-14.4030101061:-14.1538334953,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.0101937,-0.00477033,3.96147e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.278421800720794,-14.4030101061:-14.1538334953,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.0124666,0.078037,3.97394e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.029245189953375,-14.1538334953:-13.9046568846,20150617120000,20150617000000:20150618000000,3126.30908203125,0.0:6252.61816406,0.00817918,0.00794421,3.93645e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.029245189953375,-14.1538334953:-13.9046568846,20150626120000,20150626000000:20150627000000,3126.30908203125,0.0:6252.61816406,0.00297431,0.00328336,3.97287e-4
