longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-29.478195057533334,-29.6027833629:-29.3536067521,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,-0.00698853,-0.00698853,3.95275e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.979841835998492,-29.1044301414:-28.8552535306,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,0.00571899,0.00217692,3.93991e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.73066522523108,-28.8552535306:-28.6060769198,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,-0.0169312,-0.0170288,3.90638e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20171213120000,20171213000000:20171214000000,3219.5263671875,0.0:6439.05273438,0.0161743,0.00897217,3.98884e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.74054589602205,-25.8651342014:-25.6159575906,20171213120000,20171213000000:20171214000000,3219.5263671875,0.0:6439.05273438,0.0222914,-0.00566755,3.99821e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.258660459138838,-20.3832487645:-20.1340721538,20171206120000,20171206000000:20171207000000,3219.5263671875,0.0:6439.05273438,-0.0309855,-0.037793,3.98085e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.009483848371424,-20.1340721538:-19.884895543,20171206120000,20171206000000:20171207000000,3219.5263671875,0.0:6439.05273438,0.0297614,-0.0246618,3.98207e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.760307237604003,-19.884895543:-19.6357189322,20171206120000,20171206000000:20171207000000,3219.5263671875,0.0:6439.05273438,0.00508202,-0.0895134,4.02469e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.511130626836582,-19.6357189322:-19.3865423215,20171206120000,20171206000000:20171207000000,3219.5263671875,0.0:6439.05273438,0.0104289,0.00257874,3.91554e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.26195401606917,-19.3865423215:-19.1373657107,20171206120000,20171206000000:20171207000000,3219.5263671875,0.0:6439.05273438,0.0252441,0.0150879,3.99005e-4
-74.58224826388889,-74.70703125:-74.4574652778,-16.022658076092725,-16.1472463815:-15.8980697707,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,0.0098906,-0.00294575,4.01371e-4
-74.58224826388889,-74.70703125:-74.4574652778,-15.773481465325306,-15.8980697707:-15.6488931599,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,0.00363215,1.24374e-4,4.01547e-4
-74.58224826388889,-74.70703125:-74.4574652778,-15.524304854557887,-15.6488931599:-15.3997165492,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,0.0259361,2.25067e-4,3.99538e-4
-74.58224826388889,-74.70703125:-74.4574652778,-8.796536363837584,-8.92112466922:-8.67194805845,20171201120000,20171201000000:20171202000000,3219.5263671875,0.0:6439.05273438,0.0150757,0.00787354,4.02441e-4
-74.58224826388889,-74.70703125:-74.4574652778,0.9213514560917417,0.796763150708:1.04593976148,20171217120000,20171217000000:20171218000000,3219.5263671875,0.0:6439.05273438,0.0202201,0.0125645,4.02403e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.1705280668591627,1.04593976148:1.29511637224,20171217120000,20171217000000:20171218000000,3219.5263671875,0.0:6439.05273438,0.0176562,0.0116101,4.01523e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.4197046776265836,1.29511637224:1.54429298301,20171217120000,20171217000000:20171218000000,3219.5263671875,0.0:6439.05273438,0.0179085,0.0118321,4.01869e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.668881288394001,1.54429298301:1.79346959378,20171217120000,20171217000000:20171218000000,3219.5263671875,0.0:6439.05273438,0.0174119,0.0111413,4.01795e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.9180578991614183,1.79346959378:2.04264620455,20171217120000,20171217000000:20171218000000,3219.5263671875,0.0:6439.05273438,0.0173728,0.011256,4.02023e-4
-74.58224826388889,-74.70703125:-74.4574652778,4.908177228370441,4.78358892299:5.03276553375,20171219120000,20171219000000:20171220000000,3219.5263671875,0.0:6439.05273438,0.0189514,0.0170492,4.00495e-4
-74.58224826388889,-74.70703125:-74.4574652778,5.157353839137862,5.03276553375:5.28194214452,20171219120000,20171219000000:20171220000000,3219.5263671875,0.0:6439.05273438,0.0186813,0.0113299,4.02626e-4
-74.58224826388889,-74.70703125:-74.4574652778,5.406530449905279,5.28194214452:5.53111875529,20171219120000,20171219000000:20171220000000,3219.5263671875,0.0:6439.05273438,0.0175863,0.0102885,4.02772e-4
-74.58224826388889,-74.70703125:-74.4574652778,5.655707060672697,5.53111875529:5.78029536606,20171219120000,20171219000000:20171220000000,3219.5263671875,0.0:6439.05273438,0.0157013,0.0110657,4.02243e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-33.46502082981203,-33.5896091352:-33.3404325244,20171220120000,20171220000000:20171221000000,3219.5263671875,0.0:6439.05273438,0.0133464,0.00744629,3.99593e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-33.21584421904461,-33.3404325244:-33.0912559137,20171220120000,20171220000000:20171221000000,3219.5263671875,0.0:6439.05273438,1.04131,-0.00642395,3.98441e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.724078111370424,-30.8486664168:-30.599489806,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,-0.0258825,-0.0580119,4.01645e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.474901500603004,-30.599489806:-30.3503131952,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,4.2278e-4,-0.0268036,4.00081e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.22572488983559,-30.3503131952:-30.1011365845,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,-0.00195814,-0.0086839,3.98115e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-29.97654827906817,-30.1011365845:-29.8519599737,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,0.0274407,0.0355084,3.98313e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-29.727371668300748,-29.8519599737:-29.6027833629,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,-0.0260145,0.046936,3.9672e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-29.478195057533334,-29.6027833629:-29.3536067521,20171222120000,20171222000000:20171223000000,3219.5263671875,0.0:6439.05273438,0.0148112,0.0126411,3.99182e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-23.747133009882702,-23.8717213153:-23.6225447045,20171215120000,20171215000000:20171216000000,3219.5263671875,0.0:6439.05273438,0.00469013,-0.0262252,4.01182e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-23.49795639911528,-23.6225447045:-23.3733680937,20171215120000,20171215000000:20171216000000,3219.5263671875,0.0:6439.05273438,0.00628739,-0.0161004,4.01708e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-20.75701368067368,-20.8816019861:-20.6324253753,20171206120000,20171206000000:20171207000000,3219.5263671875,0.0:6439.05273438,-0.00213623,-999999,3.86247e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-17.766894351464657,-17.8914826568:-17.6423060461,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,0.0114188,-0.0031174,4.00791e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-17.517717740697236,-17.6423060461:-17.3931294353,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,0.0525878,-0.013626,4.03186e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-17.268541129929815,-17.3931294353:-17.1439528245,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,-0.0029532,0.00687295,4.03545e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-17.0193645191624,-17.1439528245:-16.8947762138,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,0.0101929,-0.00535701,4.03655e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-16.77018790839498,-16.8947762138:-16.645599603,20171208120000,20171208000000:20171209000000,3219.5263671875,0.0:6439.05273438,0.0126585,-0.00645035,4.0091e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.029245189953375,-14.1538334953:-13.9046568846,20171231120000,20171231000000:20180101000000,3219.5263671875,0.0:6439.05273438,-0.0198364,-0.00427246,4.00418e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.780068579185956,-13.9046568846:-13.6554802738,20171231120000,20171231000000:20180101000000,3219.5263671875,0.0:6439.05273438,0.00691917,0.00295743,3.93942e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.530891968418539,-13.6554802738:-13.406303663,20171231120000,20171231000000:20180101000000,3219.5263671875,0.0:6439.05273438,0.0130981,0.0188721,3.86721e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-2.816297705419535,-2.9408860108:-2.69170940004,20171226120000,20171226000000:20171227000000,3219.5263671875,0.0:6439.05273438,0.020813,0.0169067,4.06548e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-2.3179444838846983,-2.44253278927:-2.1933561785,20171226120000,20171226000000:20171227000000,3219.5263671875,0.0:6439.05273438,0.0249939,0.0085144,3.99968e-4
-74.33268229166666,-74.4574652778:-74.2078993056,0.422998234556907,0.298409929173:0.547586539941,20171217120000,20171217000000:20171218000000,3219.5263671875,0.0:6439.05273438,0.0171509,0.0165405,4.03681e-4
-74.33268229166666,-74.4574652778:-74.2078993056,0.6721748453243244,0.547586539941:0.796763150708,20171217120000,20171217000000:20171218000000,3219.5263671875,0.0:6439.05273438,0.0192777,0.0129723,4.02109e-4
-74.33268229166666,-74.4574652778:-74.2078993056,3.4131175637659297,3.28852925838:3.53770586915,20171219120000,20171219000000:20171220000000,3219.5263671875,0.0:6439.05273438,0.0215454,0.0119019,3.78605e-4
-74.33268229166666,-74.4574652778:-74.2078993056,3.6622941745333506,3.53770586915:3.78688247992,20171219120000,20171219000000:20171220000000,3219.5263671875,0.0:6439.05273438,0.0112866,0.00870823,3.87446e-4
