longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-32.46831438674236,-32.5929026921:-32.3437260814,20181004120000,20181004000000:20181005000000,2975.778076171875,0.0:5951.55615234,0.00964355,0.0012207,4.03928e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.219137775974936,-32.3437260814:-32.0945494706,20181004120000,20181004000000:20181005000000,2975.778076171875,0.0:5951.55615234,-0.0172348,0.0245579,4.00188e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.969961165207515,-32.0945494706:-31.8453728598,20181004120000,20181004000000:20181005000000,2975.778076171875,0.0:5951.55615234,0.0491619,-0.00841064,3.98985e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.7207845544401,-31.8453728598:-31.5961962491,20181004120000,20181004000000:20181005000000,2975.778076171875,0.0:5951.55615234,-0.00551536,0.0681041,3.98003e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.47160794367268,-31.5961962491:-31.3470196383,20181004120000,20181004000000:20181005000000,2975.778076171875,0.0:5951.55615234,0.0173136,0.015096,3.97352e-4
-74.58224826388889,-74.70703125:-74.4574652778,-30.22572488983559,-30.3503131952:-30.1011365845,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0128632,-0.00107829,3.94312e-4
-74.58224826388889,-74.70703125:-74.4574652778,-29.97654827906817,-30.1011365845:-29.8519599737,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,3.96729e-4,0.00323486,3.93609e-4
-74.58224826388889,-74.70703125:-74.4574652778,-29.478195057533334,-29.6027833629:-29.3536067521,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0174561,-0.00384521,3.96274e-4
-74.58224826388889,-74.70703125:-74.4574652778,-29.229018446765913,-29.3536067521:-29.1044301414,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0223083,0.146932,3.92551e-4
-74.58224826388889,-74.70703125:-74.4574652778,-24.494662842184958,-24.6192511476:-24.3700745368,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.00634061,-0.0568347,4.03734e-4
-74.58224826388889,-74.70703125:-74.4574652778,-24.245486231417537,-24.3700745368:-24.120897926,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.00532725,0.0579438,4.02597e-4
-74.58224826388889,-74.70703125:-74.4574652778,-23.996309620650123,-24.120897926:-23.8717213153,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-9.59418e-4,0.0122184,4.02199e-4
-74.58224826388889,-74.70703125:-74.4574652778,-23.747133009882702,-23.8717213153:-23.6225447045,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.00557998,0.0355779,4.03314e-4
-74.58224826388889,-74.70703125:-74.4574652778,-23.49795639911528,-23.6225447045:-23.3733680937,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,0.0102173,0.00118164,3.97959e-4
-74.58224826388889,-74.70703125:-74.4574652778,-23.248779788347868,-23.3733680937:-23.124191483,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.00115349,0.00738631,4.02081e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20181015120000,20181015000000:20181016000000,2975.778076171875,0.0:5951.55615234,0.148682,-0.0411987,3.96389e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20181015120000,20181015000000:20181016000000,2975.778076171875,0.0:5951.55615234,0.00953433,6.19989e-4,3.95418e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20181015120000,20181015000000:20181016000000,2975.778076171875,0.0:5951.55615234,0.0100975,0.00271988,3.99018e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20181015120000,20181015000000:20181016000000,2975.778076171875,0.0:5951.55615234,0.0164764,0.244812,4.03052e-4
-74.58224826388889,-74.70703125:-74.4574652778,-9.045712974605001,-9.17030127999:-8.92112466922,20181017120000,20181017000000:20181018000000,2975.778076171875,0.0:5951.55615234,0.0215759,0.0196838,4.0619e-4
-74.58224826388889,-74.70703125:-74.4574652778,-8.547359753070165,-8.67194805845:-8.42277144769,20181017120000,20181017000000:20181018000000,2975.778076171875,0.0:5951.55615234,0.0178001,0.00909424,4.04979e-4
-74.58224826388889,-74.70703125:-74.4574652778,-8.298183142302745,-8.42277144769:-8.17359483692,20181017120000,20181017000000:20181018000000,2975.778076171875,0.0:5951.55615234,0.00784302,0.0171661,4.04826e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.304770256163396,-6.42935856155:-6.18018195078,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.016983,0.0140839,4.03688e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.055593645395978,-6.18018195078:-5.93100534001,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0169917,0.00889256,3.97677e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.806417034628559,-5.93100534001:-5.68182872924,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0176371,0.0119545,4.0528e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.55724042386114,-5.68182872924:-5.43265211848,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.01566,0.00584066,4.03131e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.058887202326304,-5.18347550771:-4.93429889694,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0208944,0.0167236,4.05677e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.1705280668591627,1.04593976148:1.29511637224,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.0191825,0.0142103,4.04611e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.4197046776265836,1.29511637224:1.54429298301,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.0193871,0.0123884,4.03564e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.668881288394001,1.54429298301:1.79346959378,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.018748,0.012187,4.02726e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.9180578991614183,1.79346959378:2.04264620455,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.0180311,0.0121058,4.01393e-4
-74.58224826388889,-74.70703125:-74.4574652778,2.1672345099288393,2.04264620455:2.29182281531,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.0174547,0.0114056,4.02426e-4
-74.58224826388889,-74.70703125:-74.4574652778,2.4164111206962566,2.29182281531:2.54099942608,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.013092,0.0107422,4.0147e-4
-74.58224826388889,-74.70703125:-74.4574652778,5.904883671440118,5.78029536606:6.02947197682,20181003120000,20181003000000:20181004000000,2975.778076171875,0.0:5951.55615234,0.0179077,0.0114868,4.00764e-4
-74.58224826388889,-74.70703125:-74.4574652778,6.154060282207535,6.02947197682:6.27864858759,20181003120000,20181003000000:20181004000000,2975.778076171875,0.0:5951.55615234,0.0173035,0.00940959,3.9838e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-31.969961165207515,-32.0945494706:-31.8453728598,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0121867,0.00336372,3.96986e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-31.7207845544401,-31.8453728598:-31.5961962491,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0383606,0.00267944,3.96073e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-31.47160794367268,-31.5961962491:-31.3470196383,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0184937,-0.230937,3.93904e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-31.22243133290526,-31.3470196383:-31.0978430275,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,-0.0352173,-0.0297852,3.95213e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.973254722137845,-31.0978430275:-30.8486664168,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0135295,0.0158488,3.95789e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.724078111370424,-30.8486664168:-30.599489806,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,-0.0550659,0.014679,3.944e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-25.74054589602205,-25.8651342014:-25.6159575906,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.0289612,-0.160879,4.02299e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-25.491369285254635,-25.6159575906:-25.3667809799,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.00664166,0.0232664,4.01954e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-25.242192674487214,-25.3667809799:-25.1176043691,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,0.0134748,3.88092e-4,3.97979e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-24.993016063719793,-25.1176043691:-24.8684277583,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-3.76892e-4,-0.111308,4.01027e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-24.74383945295238,-24.8684277583:-24.6192511476,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,0.00366479,0.167977,4.02271e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-24.494662842184958,-24.6192511476:-24.3700745368,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,0.00261911,-0.00286534,4.03355e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-24.245486231417537,-24.3700745368:-24.120897926,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.00827818,-0.0039191,4.02355e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.780068579185956,-13.9046568846:-13.6554802738,20181015120000,20181015000000:20181016000000,2975.778076171875,0.0:5951.55615234,0.012278,2.86492e-4,4.02425e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.301476699233072,-7.42606500462:-7.17688839385,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0210215,0.0176086,4.00646e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.052300088465653,-7.17688839385:-6.92771178308,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0165732,0.0120618,4.04504e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-6.803123477698234,-6.92771178308:-6.67853517231,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0206956,0.0144419,4.03875e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-6.553946866930815,-6.67853517231:-6.42935856155,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0185726,0.0147403,4.04148e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-6.304770256163396,-6.42935856155:-6.18018195078,20181008120000,20181008000000:20181009000000,2975.778076171875,0.0:5951.55615234,0.0195923,0.0485433,4.03724e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-0.0753549869779313,-0.199943292362:0.0492333184058,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.0210048,0.0137591,4.06617e-4
-74.33268229166666,-74.4574652778:-74.2078993056,0.17382162378948607,0.0492333184058:0.298409929173,20181001120000,20181001000000:20181002000000,2975.778076171875,0.0:5951.55615234,0.0182495,0.0166626,4.03261e-4
-74.33268229166666,-74.4574652778:-74.2078993056,4.659000617603024,4.53441231222:4.78358892299,20181003120000,20181003000000:20181004000000,2975.778076171875,0.0:5951.55615234,0.0115792,0.00251697,4.06048e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-32.219137775974936,-32.3437260814:-32.0945494706,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0115356,-0.0237427,3.96904e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-31.969961165207515,-32.0945494706:-31.8453728598,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.00548096,0.0247192,3.94791e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-31.7207845544401,-31.8453728598:-31.5961962491,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.0942993,0.008255,3.94628e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-31.47160794367268,-31.5961962491:-31.3470196383,20181006120000,20181006000000:20181007000000,2975.778076171875,0.0:5951.55615234,0.020752,-0.0055542,3.94936e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-28.73066522523108,-28.8552535306:-28.6060769198,20181029120000,20181029000000:20181030000000,2975.778076171875,0.0:5951.55615234,-0.0703125,0.015564,3.97536e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-26.737252339091725,-26.8618406445:-26.6126640337,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,0.00452945,0.00230491,4.03777e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-26.488075728324304,-26.6126640337:-26.3634874229,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,0.00680793,0.020175,4.03503e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-26.23889911755689,-26.3634874229:-26.1143108122,20181031120000,20181031000000:20181101000000,2975.778076171875,0.0:5951.55615234,-0.00542921,0.00478989,4.03001e-4
