longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-28.73066522523108,-28.8552535306:-28.6060769198,20200402120000,20200402000000:20200403000000,3252.166259765625,0.0:6504.33251953,0.027832,-999999,3.97923e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.232312003696237,-28.3569003091:-28.1077236983,20200402120000,20200402000000:20200403000000,3252.166259765625,0.0:6504.33251953,0.110901,-0.0106201,3.97302e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.983135392928823,-28.1077236983:-27.8585470875,20200402120000,20200402000000:20200403000000,3252.166259765625,0.0:6504.33251953,0.0043335,-0.0113118,3.99051e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.7339587821614,-27.8585470875:-27.6093704768,20200402120000,20200402000000:20200403000000,3252.166259765625,0.0:6504.33251953,0.0489502,0.0202433,3.98603e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.48478217139398,-27.6093704768:-27.360193866,20200402120000,20200402000000:20200403000000,3252.166259765625,0.0:6504.33251953,0.0134862,0.00682373,4.02306e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.235605560626563,-27.360193866:-27.1110172552,20200402120000,20200402000000:20200403000000,3252.166259765625,0.0:6504.33251953,-0.00559859,0.0169373,4.03602e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20200402120000,20200402000000:20200403000000,3252.166259765625,0.0:6504.33251953,0.0281372,-999999,4.0171e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20200425120000,20200425000000:20200426000000,3252.166259765625,0.0:6504.33251953,-0.140198,-0.0205688,4.01576e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.753720123743356,-21.8783084291:-21.6291318184,20200427120000,20200427000000:20200428000000,3252.166259765625,0.0:6504.33251953,-0.00426665,0.658723,4.07031e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.504543512975935,-21.6291318184:-21.3799552076,20200427120000,20200427000000:20200428000000,3252.166259765625,0.0:6504.33251953,-0.0099094,0.0316179,4.0875e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.255366902208515,-21.3799552076:-21.1307785968,20200427120000,20200427000000:20200428000000,3252.166259765625,0.0:6504.33251953,-0.0110735,-0.00156217,4.07903e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.006190291441097,-21.1307785968:-20.8816019861,20200427120000,20200427000000:20200428000000,3252.166259765625,0.0:6504.33251953,0.0212809,-0.00590685,4.0735e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.75701368067368,-20.8816019861:-20.6324253753,20200427120000,20200427000000:20200428000000,3252.166259765625,0.0:6504.33251953,0.040741,0.0247803,4.08024e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.258660459138838,-20.3832487645:-20.1340721538,20200427120000,20200427000000:20200428000000,3252.166259765625,0.0:6504.33251953,0.0169678,7.32422e-4,4.04865e-4
-74.58224826388889,-74.70703125:-74.4574652778,-14.278421800720794,-14.4030101061:-14.1538334953,20200420120000,20200420000000:20200421000000,3252.166259765625,0.0:6504.33251953,0.0130615,0.0122625,4.07271e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.780068579185956,-13.9046568846:-13.6554802738,20200420120000,20200420000000:20200421000000,3252.166259765625,0.0:6504.33251953,0.0109167,0.00519756,4.06967e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20200411120000,20200411000000:20200412000000,3252.166259765625,0.0:6504.33251953,0.0119507,0.00840251,4.09303e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20200420120000,20200420000000:20200421000000,3252.166259765625,0.0:6504.33251953,0.00901875,-0.00125925,4.08116e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20200411120000,20200411000000:20200412000000,3252.166259765625,0.0:6504.33251953,0.0100232,0.00855347,4.08167e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20200420120000,20200420000000:20200421000000,3252.166259765625,0.0:6504.33251953,0.00803375,0.00666809,4.04539e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20200411120000,20200411000000:20200412000000,3252.166259765625,0.0:6504.33251953,0.0300755,9.95105e-4,4.07938e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20200420120000,20200420000000:20200421000000,3252.166259765625,0.0:6504.33251953,-3.15348e-4,-0.00265503,4.08068e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20200411120000,20200411000000:20200412000000,3252.166259765625,0.0:6504.33251953,0.014339,0.066664,4.09458e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20200420120000,20200420000000:20200421000000,3252.166259765625,0.0:6504.33251953,-0.00587463,0.0121307,4.03609e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20200411120000,20200411000000:20200412000000,3252.166259765625,0.0:6504.33251953,0.0170616,0.0183196,4.07492e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.285008914581445,-12.40959722:-12.1604206092,20200411120000,20200411000000:20200412000000,3252.166259765625,0.0:6504.33251953,0.0141637,0.00891909,4.09728e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.035832303814026,-12.1604206092:-11.9112439984,20200411120000,20200411000000:20200412000000,3252.166259765625,0.0:6504.33251953,0.0128593,0.00471878,4.10517e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.553946866930815,-6.67853517231:-6.42935856155,20200413120000,20200413000000:20200414000000,3252.166259765625,0.0:6504.33251953,0.0147196,0.0217082,4.12247e-4
