longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-33.71419744057945,-33.838785746:-33.5896091352,20160804120000,20160804000000:20160805000000,3039.315673828125,0.0:6078.63134766,0.00629231,0.00264708,3.99393e-4
-74.58224826388889,-74.70703125:-74.4574652778,-33.46502082981203,-33.5896091352:-33.3404325244,20160804120000,20160804000000:20160805000000,3039.315673828125,0.0:6078.63134766,0.0109863,1.69542e-4,3.99476e-4
-74.58224826388889,-74.70703125:-74.4574652778,-33.21584421904461,-33.3404325244:-33.0912559137,20160804120000,20160804000000:20160805000000,3039.315673828125,0.0:6078.63134766,0.00854492,0.0065918,3.98342e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.00695801,0.197062,3.91067e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.00649271,-0.0130932,3.98218e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0137181,0.00365386,3.94897e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0060989700000000004,0.00373599,3.98506e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0094072,-0.0066853,3.97868e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.285008914581445,-12.40959722:-12.1604206092,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0122468,-0.00500099,4.00594e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.035832303814026,-12.1604206092:-11.9112439984,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0032959,6.71387e-4,4.02655e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.806417034628559,-5.93100534001:-5.68182872924,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0180664,0.0088501,3.96096e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.308063813093723,-5.43265211848:-5.18347550771,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0190125,0.0117188,3.98761e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.058887202326304,-5.18347550771:-4.93429889694,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0171102,0.0131836,3.99926e-4
-74.58224826388889,-74.70703125:-74.4574652778,-4.560533980791467,-4.68512228618:-4.43594567541,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.016571,0.0106201,3.99764e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.776775022255631,-14.9013633276:-14.6521867169,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.00305176,-0.00511475,4.00632e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.527598411488212,-14.6521867169:-14.4030101061,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0133057,1.72008e-4,3.99871e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.278421800720794,-14.4030101061:-14.1538334953,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0018049,-0.00568787,4.00415e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.029245189953375,-14.1538334953:-13.9046568846,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0039102,0.00487754,4.00467e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.780068579185956,-13.9046568846:-13.6554802738,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.00531228,8.47279e-4,3.99276e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.530891968418539,-13.6554802738:-13.406303663,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.00297942,-4.92802e-4,3.9847e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.28171535765112,-13.406303663:-13.1571270523,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0100586,0.00140381,3.96436e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-6.803123477698234,-6.92771178308:-6.67853517231,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0199219,0.0109131,3.99962e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-6.553946866930815,-6.67853517231:-6.42935856155,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0222168,0.0131632,3.98676e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-5.806417034628559,-5.93100534001:-5.68182872924,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0167389,0.0166168,3.94883e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-5.55724042386114,-5.68182872924:-5.43265211848,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0194702,0.015564,3.98496e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-15.773481465325306,-15.8980697707:-15.6488931599,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0156583,-0.0545377,4.02927e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-15.524304854557887,-15.6488931599:-15.3997165492,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,7.12077e-4,-7.08425e-4,4.02526e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-15.275128243790467,-15.3997165492:-15.1505399384,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.00839944,-0.00335735,4.01732e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-15.02595163302305,-15.1505399384:-14.9013633276,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0093081,-0.00463639,4.01835e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-14.776775022255631,-14.9013633276:-14.6521867169,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.00658496,0.00598246,4.03913e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-14.527598411488212,-14.6521867169:-14.4030101061,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0153266,-0.0148654,4.00357e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-14.278421800720794,-14.4030101061:-14.1538334953,20160806120000,20160806000000:20160807000000,3039.315673828125,0.0:6078.63134766,0.0107666,0.00393066,4.01981e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-8.298183142302745,-8.42277144769:-8.17359483692,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.00291859,0.00998757,4.03246e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-8.049006531535328,-8.17359483692:-7.92441822615,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0196694,0.0164926,4.01664e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-7.799829920767909,-7.92441822615:-7.67524161538,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0233939,0.0122158,4.01995e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-7.052300088465653,-7.17688839385:-6.92771178308,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0169678,0.00860596,3.98838e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-6.803123477698234,-6.92771178308:-6.67853517231,20160808120000,20160808000000:20160809000000,3039.315673828125,0.0:6078.63134766,0.0185547,0.0140991,4.01142e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-1.3212380408150253,-1.4458263462:-1.19664973543,20160824120000,20160824000000:20160825000000,3039.315673828125,0.0:6078.63134766,0.0133057,0.00976562,4.00688e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-1.0720614300476043,-1.19664973543:-0.947473124664,20160824120000,20160824000000:20160825000000,3039.315673828125,0.0:6078.63134766,0.0165833,0.00858154,4.01263e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-0.822884819280187,-0.947473124664:-0.698296513896,20160824120000,20160824000000:20160825000000,3039.315673828125,0.0:6078.63134766,0.00978597,0.0112508,3.99421e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-0.5737082085127696,-0.698296513896:-0.449119903129,20160824120000,20160824000000:20160825000000,3039.315673828125,0.0:6078.63134766,0.0152588,0.0153198,4.00784e-4
