longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-27.7339587821614,-27.8585470875:-27.6093704768,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,0.00823975,-0.00201416,4.0031e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.48478217139398,-27.6093704768:-27.360193866,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,-0.00926913,0.0816613,4.00804e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.235605560626563,-27.360193866:-27.1110172552,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,-0.00105516,-0.00629796,3.99739e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,0.014679,-0.00460815,3.97873e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,0.00630951,1.11898e-4,3.98137e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,0.00721217,-0.00541969,4.00686e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.23889911755689,-26.3634874229:-26.1143108122,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,0.00208039,0.00734756,4.00293e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.98972250678947,-26.1143108122:-25.8651342014,20160728120000,20160728000000:20160729000000,2901.846435546875,0.0:5803.69287109,-0.0169169,-0.00457764,3.99938e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.009483848371424,-20.1340721538:-19.884895543,20160712120000,20160712000000:20160713000000,2901.846435546875,0.0:5803.69287109,0.0283396,0.00305612,3.87403e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.760307237604003,-19.884895543:-19.6357189322,20160712120000,20160712000000:20160713000000,2901.846435546875,0.0:5803.69287109,-999999,0.0289307,3.963e-4
