longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-23.49795639911528,-23.6225447045:-23.3733680937,20201004120000,20201004000000:20201005000000,3016.013671875,0.0:6032.02734375,3.05175e-5,-0.043925,4.08104e-4
-74.58224826388889,-74.70703125:-74.4574652778,-23.248779788347868,-23.3733680937:-23.124191483,20201004120000,20201004000000:20201005000000,3016.013671875,0.0:6032.02734375,-0.0347412,0,4.07494e-4
-74.58224826388889,-74.70703125:-74.4574652778,-22.999603177580447,-23.124191483:-22.8750148722,20201004120000,20201004000000:20201005000000,3016.013671875,0.0:6032.02734375,-0.0127767,0.00171916,4.07615e-4
-74.58224826388889,-74.70703125:-74.4574652778,-22.501249956045612,-22.6258382614:-22.3766616507,20201004120000,20201004000000:20201005000000,3016.013671875,0.0:6032.02734375,0.0191854,-3.35693e-4,4.03886e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.258660459138838,-20.3832487645:-20.1340721538,20201027120000,20201027000000:20201028000000,3016.013671875,0.0:6032.02734375,-0.0284424,0.0105591,4.0103e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.009483848371424,-20.1340721538:-19.884895543,20201027120000,20201027000000:20201028000000,3016.013671875,0.0:6032.02734375,0.0332031,0.0022583,4.04635e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.760307237604003,-19.884895543:-19.6357189322,20201027120000,20201027000000:20201028000000,3016.013671875,0.0:6032.02734375,-0.0232544,0.0167236,4.0579e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.511130626836582,-19.6357189322:-19.3865423215,20201027120000,20201027000000:20201028000000,3016.013671875,0.0:6032.02734375,0.00541687,0.0558472,4.01785e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.26195401606917,-19.3865423215:-19.1373657107,20201027120000,20201027000000:20201028000000,3016.013671875,0.0:6032.02734375,-0.155273,0.0181274,4.06614e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20201020120000,20201020000000:20201021000000,3016.013671875,0.0:6032.02734375,-0.0338745,-0.0010376,3.9983e-4
