longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-27.7339587821614,-27.8585470875:-27.6093704768,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,0.010498,-5.49316e-4,3.99493e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.48478217139398,-27.6093704768:-27.360193866,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,7.44878e-4,-0.00470942,3.99082e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.235605560626563,-27.360193866:-27.1110172552,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,-0.0180519,0.00428682,3.97932e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,0.00778809,0.00668202,3.99042e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,0.0888672,0.0327497,3.93794e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,0.0142594,-0.00773926,4.0054e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.23889911755689,-26.3634874229:-26.1143108122,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,0.0129068,0.0102045,4.00276e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.0126343,-0.155235,4.0162e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,0.0131767,0.0118082,4.00845e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00734759,-0.00664114,4.00123e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,0.010218,-9.65015e-4,4.01413e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00672478,0.00970856,3.95316e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,0.00748805,0.0104447,4.00947e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00401242,0.0149578,4.00163e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,0.0160889,0.00221391,4.00348e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00876253,0.00316852,3.97839e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.285008914581445,-12.40959722:-12.1604206092,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.0158691,0.0085144,3.96856e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.035832303814026,-12.1604206092:-11.9112439984,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,-0.0062779,0.0104501,3.99702e-4
-74.58224826388889,-74.70703125:-74.4574652778,-11.786655693046606,-11.9112439984:-11.6620673877,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.0177002,0.0131226,3.97025e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.806417034628559,-5.93100534001:-5.68182872924,20160628120000,20160628000000:20160629000000,3029.788330078125,0.0:6059.57666016,0.0229492,0.0123901,3.9731e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.308063813093723,-5.43265211848:-5.18347550771,20160605120000,20160605000000:20160606000000,3029.788330078125,0.0:6059.57666016,0.0217285,0.0176392,3.99633e-4
-74.58224826388889,-74.70703125:-74.4574652778,-4.8097105915588845,-4.93429889694:-4.68512228618,20160605120000,20160605000000:20160606000000,3029.788330078125,0.0:6059.57666016,0.0230713,0.020813,3.98748e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-33.71419744057945,-33.838785746:-33.5896091352,20160624120000,20160624000000:20160625000000,3029.788330078125,0.0:6059.57666016,3.22338,-0.00809733,3.87304e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-33.46502082981203,-33.5896091352:-33.3404325244,20160624120000,20160624000000:20160625000000,3029.788330078125,0.0:6059.57666016,0.0204366,0.0105133,3.91262e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-33.21584421904461,-33.3404325244:-33.0912559137,20160624120000,20160624000000:20160625000000,3029.788330078125,0.0:6059.57666016,-999999,-999999,3.80265e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-27.7339587821614,-27.8585470875:-27.6093704768,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,-0.0128601,0.0539638,3.96822e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-27.48478217139398,-27.6093704768:-27.360193866,20160626120000,20160626000000:20160627000000,3029.788330078125,0.0:6059.57666016,0.01297,0.00419108,3.94938e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-15.02595163302305,-15.1505399384:-14.9013633276,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,0.020813,0.0152995,4.01158e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.776775022255631,-14.9013633276:-14.6521867169,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,0.0142472,0.0274182,4.01191e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.776775022255631,-14.9013633276:-14.6521867169,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00482178,0.72998,4.00339e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.527598411488212,-14.6521867169:-14.4030101061,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,0.0110474,0.0168579,4.03592e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.527598411488212,-14.6521867169:-14.4030101061,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00376699,-0.00283513,3.97406e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.278421800720794,-14.4030101061:-14.1538334953,20160603120000,20160603000000:20160604000000,3029.788330078125,0.0:6059.57666016,-0.122009,-0.00439453,4.10145e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.278421800720794,-14.4030101061:-14.1538334953,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00476348,0.0688477,3.93023e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-14.029245189953375,-14.1538334953:-13.9046568846,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.0120459,0.00976114,3.95482e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.780068579185956,-13.9046568846:-13.6554802738,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00414682,0.00142681,3.98479e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.530891968418539,-13.6554802738:-13.406303663,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00646622,0.00814542,3.98234e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.28171535765112,-13.406303663:-13.1571270523,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,0.00722792,-2.02772e-4,3.99043e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-13.0325387468837,-13.1571270523:-12.9079504415,20160612120000,20160612000000:20160613000000,3029.788330078125,0.0:6059.57666016,-0.00104099,5.79834e-4,3.978e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.301476699233072,-7.42606500462:-7.17688839385,20160605120000,20160605000000:20160606000000,3029.788330078125,0.0:6059.57666016,0.0157471,0.0168152,4.02108e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-7.052300088465653,-7.17688839385:-6.92771178308,20160628120000,20160628000000:20160629000000,3029.788330078125,0.0:6059.57666016,0.0187378,0.00335693,3.8608e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-6.055593645395978,-6.18018195078:-5.93100534001,20160605120000,20160605000000:20160606000000,3029.788330078125,0.0:6059.57666016,0.0227661,0.0151978,3.99055e-4
-74.08311631944444,-74.2078993056:-73.9583333333,-33.71419744057945,-33.838785746:-33.5896091352,20160624120000,20160624000000:20160625000000,3029.788330078125,0.0:6059.57666016,0.0151367,-0.00193956,3.91961e-4
