longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20200129120000,20200129000000:20200130000000,3180.208251953125,0.0:6360.41650391,0.0090332,-0.0776978,3.98588e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20200129120000,20200129000000:20200130000000,3180.208251953125,0.0:6360.41650391,0.0137781,-0.110986,4.02599e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20200129120000,20200129000000:20200130000000,3180.208251953125,0.0:6360.41650391,0.0104632,-0.0148163,4.03204e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.98972250678947,-26.1143108122:-25.8651342014,20200120120000,20200120000000:20200121000000,3180.208251953125,0.0:6360.41650391,-0.00952945,0.483877,4.03276e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.74054589602205,-25.8651342014:-25.6159575906,20200120120000,20200120000000:20200121000000,3180.208251953125,0.0:6360.41650391,-0.10675,-999999,4.00477e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.491369285254635,-25.6159575906:-25.3667809799,20200120120000,20200120000000:20200121000000,3180.208251953125,0.0:6360.41650391,-0.0100708,-0.0769287,4.05894e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.242192674487214,-25.3667809799:-25.1176043691,20200120120000,20200120000000:20200121000000,3180.208251953125,0.0:6360.41650391,-0.0327377,0.00602504,4.04923e-4
-74.58224826388889,-74.70703125:-74.4574652778,-0.5737082085127696,-0.698296513896:-0.449119903129,20200101120000,20200101000000:20200102000000,3180.208251953125,0.0:6360.41650391,0.0192797,0.0121356,4.09821e-4
-74.58224826388889,-74.70703125:-74.4574652778,-0.3245315977453487,-0.449119903129:-0.199943292362,20200101120000,20200101000000:20200102000000,3180.208251953125,0.0:6360.41650391,0.0185337,0.013559,4.09733e-4
-74.58224826388889,-74.70703125:-74.4574652778,-0.0753549869779313,-0.199943292362:0.0492333184058,20200101120000,20200101000000:20200102000000,3180.208251953125,0.0:6360.41650391,0.0183334,0.011451,4.09409e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-28.73066522523108,-28.8552535306:-28.6060769198,20200129120000,20200129000000:20200130000000,3180.208251953125,0.0:6360.41650391,0.0127563,0.0625305,3.99968e-4
