longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-33.71419744057945,-33.838785746:-33.5896091352,20200308120000,20200308000000:20200309000000,2986.7392578125,0.0:5973.47851562,0.0131232,-0.00440543,4.09293e-4
-74.58224826388889,-74.70703125:-74.4574652778,-33.46502082981203,-33.5896091352:-33.3404325244,20200308120000,20200308000000:20200309000000,2986.7392578125,0.0:5973.47851562,0.0159201,0.0121293,4.0868e-4
-74.58224826388889,-74.70703125:-74.4574652778,-33.21584421904461,-33.3404325244:-33.0912559137,20200308120000,20200308000000:20200309000000,2986.7392578125,0.0:5973.47851562,0.0202156,-0.0041843,4.08133e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.96666760827719,-33.0912559137:-32.8420793029,20200308120000,20200308000000:20200309000000,2986.7392578125,0.0:5973.47851562,-999999,-999999,4.16281e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.46831438674236,-32.5929026921:-32.3437260814,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.0251465,-0.0220744,4.03197e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.219137775974936,-32.3437260814:-32.0945494706,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.00239563,0.0815023,4.02669e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.969961165207515,-32.0945494706:-31.8453728598,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,-0.00853528,0.279683,4.03999e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.7207845544401,-31.8453728598:-31.5961962491,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.0120443,0.0539739,4.02236e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.47160794367268,-31.5961962491:-31.3470196383,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.0028305,-0.0268032,4.00911e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20200324120000,20200324000000:20200325000000,2986.7392578125,0.0:5973.47851562,0.0148315,-0.125977,4.00638e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.23889911755689,-26.3634874229:-26.1143108122,20200324120000,20200324000000:20200325000000,2986.7392578125,0.0:5973.47851562,-0.0601807,0.0219116,3.94636e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.74054589602205,-25.8651342014:-25.6159575906,20200324120000,20200324000000:20200325000000,2986.7392578125,0.0:5973.47851562,-999999,0.463928,3.89886e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.006190291441097,-21.1307785968:-20.8816019861,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,0.00525397,0.00472722,4.08081e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.75701368067368,-20.8816019861:-20.6324253753,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,-0.00325042,0.00273786,4.07867e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.50783706990626,-20.6324253753:-20.3832487645,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,4.00736e-4,-0.00216606,4.08254e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.258660459138838,-20.3832487645:-20.1340721538,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,0.00110132,0.00675965,4.08394e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.009483848371424,-20.1340721538:-19.884895543,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,0.00451105,0.00143619,4.083e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.760307237604003,-19.884895543:-19.6357189322,20200317120000,20200317000000:20200318000000,2986.7392578125,0.0:5973.47851562,0.0697784,0.0018514,4.11804e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.760307237604003,-19.884895543:-19.6357189322,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,0.00560303,-0.00405273,4.08521e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.511130626836582,-19.6357189322:-19.3865423215,20200317120000,20200317000000:20200318000000,2986.7392578125,0.0:5973.47851562,-0.0487807,0.0408859,4.07417e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20200310120000,20200310000000:20200311000000,2986.7392578125,0.0:5973.47851562,0.00808334,0.0118904,4.05108e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.0325387468837,-13.1571270523:-12.9079504415,20200319120000,20200319000000:20200320000000,2986.7392578125,0.0:5973.47851562,0.0171509,0.0686035,3.6735e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.783362136116281,-12.9079504415:-12.6587738307,20200310120000,20200310000000:20200311000000,2986.7392578125,0.0:5973.47851562,0.0142611,0.00462811,4.06059e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.534185525348862,-12.6587738307:-12.40959722,20200310120000,20200310000000:20200311000000,2986.7392578125,0.0:5973.47851562,0.0135727,0.0237168,4.02546e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.285008914581445,-12.40959722:-12.1604206092,20200310120000,20200310000000:20200311000000,2986.7392578125,0.0:5973.47851562,0.0155007,0.0929369,4.0602e-4
-74.58224826388889,-74.70703125:-74.4574652778,-12.035832303814026,-12.1604206092:-11.9112439984,20200310120000,20200310000000:20200311000000,2986.7392578125,0.0:5973.47851562,0.0109908,0.00331624,4.07576e-4
-74.58224826388889,-74.70703125:-74.4574652778,-11.786655693046606,-11.9112439984:-11.6620673877,20200310120000,20200310000000:20200311000000,2986.7392578125,0.0:5973.47851562,0.0128479,0.0572815,4.07473e-4
-74.58224826388889,-74.70703125:-74.4574652778,-6.055593645395978,-6.18018195078:-5.93100534001,20200312120000,20200312000000:20200313000000,2986.7392578125,0.0:5973.47851562,-0.00655111,0.00942993,4.09352e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.806417034628559,-5.93100534001:-5.68182872924,20200303120000,20200303000000:20200304000000,2986.7392578125,0.0:5973.47851562,0.0181274,0.0115814,4.05094e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.806417034628559,-5.93100534001:-5.68182872924,20200312120000,20200312000000:20200313000000,2986.7392578125,0.0:5973.47851562,0.0169318,0.0079749,4.07935e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.55724042386114,-5.68182872924:-5.43265211848,20200303120000,20200303000000:20200304000000,2986.7392578125,0.0:5973.47851562,0.0172729,0.00939941,4.04787e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.55724042386114,-5.68182872924:-5.43265211848,20200312120000,20200312000000:20200313000000,2986.7392578125,0.0:5973.47851562,0.0178223,0.00981852,4.07491e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.308063813093723,-5.43265211848:-5.18347550771,20200303120000,20200303000000:20200304000000,2986.7392578125,0.0:5973.47851562,0.0186035,0.0145386,4.04583e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.308063813093723,-5.43265211848:-5.18347550771,20200312120000,20200312000000:20200313000000,2986.7392578125,0.0:5973.47851562,0.0172119,0.0175171,4.01079e-4
-74.58224826388889,-74.70703125:-74.4574652778,-5.058887202326304,-5.18347550771:-4.93429889694,20200303120000,20200303000000:20200304000000,2986.7392578125,0.0:5973.47851562,0.0157193,0.011863,4.05934e-4
-74.58224826388889,-74.70703125:-74.4574652778,0.6721748453243244,0.547586539941:0.796763150708,20200305120000,20200305000000:20200306000000,2986.7392578125,0.0:5973.47851562,0.0160156,0.0127319,4.07806e-4
-74.58224826388889,-74.70703125:-74.4574652778,0.9213514560917417,0.796763150708:1.04593976148,20200305120000,20200305000000:20200306000000,2986.7392578125,0.0:5973.47851562,0.0171581,0.00799202,4.08084e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.1705280668591627,1.04593976148:1.29511637224,20200305120000,20200305000000:20200306000000,2986.7392578125,0.0:5973.47851562,0.0157945,0.00779215,4.08839e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.4197046776265836,1.29511637224:1.54429298301,20200305120000,20200305000000:20200306000000,2986.7392578125,0.0:5973.47851562,0.0171956,0.00874023,4.1138e-4
-74.58224826388889,-74.70703125:-74.4574652778,1.9180578991614183,1.79346959378:2.04264620455,20200328120000,20200328000000:20200329000000,2986.7392578125,0.0:5973.47851562,0.016983,0.0089035,4.09094e-4
-74.58224826388889,-74.70703125:-74.4574652778,2.1672345099288393,2.04264620455:2.29182281531,20200328120000,20200328000000:20200329000000,2986.7392578125,0.0:5973.47851562,0.0150261,0.00963211,4.09594e-4
-74.58224826388889,-74.70703125:-74.4574652778,2.4164111206962566,2.29182281531:2.54099942608,20200328120000,20200328000000:20200329000000,2986.7392578125,0.0:5973.47851562,0.015937,0.0101386,4.08649e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-33.21584421904461,-33.3404325244:-33.0912559137,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,-0.0232391,-4.06901e-4,4.03927e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-32.96666760827719,-33.0912559137:-32.8420793029,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.0115356,-999999,4.07161e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-32.71749099750977,-32.8420793029:-32.5929026921,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.0350494,0.646179,4.04962e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-32.46831438674236,-32.5929026921:-32.3437260814,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.0220075,0.0115112,4.04047e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-32.219137775974936,-32.3437260814:-32.0945494706,20200331120000,20200331000000:20200401000000,2986.7392578125,0.0:5973.47851562,0.0204468,-0.0236511,4.03256e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-27.48478217139398,-27.6093704768:-27.360193866,20200324120000,20200324000000:20200325000000,2986.7392578125,0.0:5973.47851562,-0.00650787,-0.819019,3.98153e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-22.501249956045612,-22.6258382614:-22.3766616507,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,0.0138672,0.0350708,4.06096e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-22.25207334527819,-22.3766616507:-22.1274850399,20200326120000,20200326000000:20200327000000,2986.7392578125,0.0:5973.47851562,0.0171535,-0.0094749,4.06256e-4
