longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-33.71419744057945,-33.838785746:-33.5896091352,20200815120000,20200815000000:20200816000000,2959.3515625,0.0:5918.703125,-0.0427595,0.0094401,4.09754e-4
-74.58224826388889,-74.70703125:-74.4574652778,-33.46502082981203,-33.5896091352:-33.3404325244,20200815120000,20200815000000:20200816000000,2959.3515625,0.0:5918.703125,0.00732422,-999999,4.11064e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.983135392928823,-28.1077236983:-27.8585470875,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,0.020752,-0.00799561,4.10537e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.7339587821614,-27.8585470875:-27.6093704768,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,0.0325928,-0.0049235,4.0985e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.48478217139398,-27.6093704768:-27.360193866,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,-0.00415978,-0.0161918,4.09129e-4
-74.58224826388889,-74.70703125:-74.4574652778,-27.235605560626563,-27.360193866:-27.1110172552,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,0.010595,0.0172555,4.10281e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,0.0191269,-0.00279948,4.10275e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,-0.0257961,-0.0039266,4.10058e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,-0.00602504,0.00343831,4.09579e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.23889911755689,-26.3634874229:-26.1143108122,20200808120000,20200808000000:20200809000000,2959.3515625,0.0:5918.703125,0.0147298,-999999,4.08594e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.009483848371424,-20.1340721538:-19.884895543,20200801120000,20200801000000:20200802000000,2959.3515625,0.0:5918.703125,-0.0228424,0.508721,4.05726e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.760307237604003,-19.884895543:-19.6357189322,20200801120000,20200801000000:20200802000000,2959.3515625,0.0:5918.703125,-0.0505829,-0.00787354,4.04582e-4
