longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-29.97654827906817,-30.1011365845:-29.8519599737,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00379435,0.305298,3.92863e-4
-74.58224826388889,-74.70703125:-74.4574652778,-29.727371668300748,-29.8519599737:-29.6027833629,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,-0.00620327,-0.00203044,3.94865e-4
-74.58224826388889,-74.70703125:-74.4574652778,-29.478195057533334,-29.6027833629:-29.3536067521,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00764711,-0.00447266,3.93739e-4
-74.58224826388889,-74.70703125:-74.4574652778,-29.229018446765913,-29.3536067521:-29.1044301414,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00857544,0.0350778,3.95913e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.979841835998492,-29.1044301414:-28.8552535306,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00236485,-0.0360251,3.95793e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.73066522523108,-28.8552535306:-28.6060769198,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00367684,0.0345117,3.94697e-4
-74.58224826388889,-74.70703125:-74.4574652778,-28.481488614463657,-28.6060769198:-28.3569003091,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00485229,-0.00564575,3.89433e-4
-74.58224826388889,-74.70703125:-74.4574652778,-16.77018790839498,-16.8947762138:-16.645599603,20151203120000,20151203000000:20151204000000,3026.30224609375,0.0:6052.60449219,0.0104218,-0.0282516,3.94605e-4
-74.58224826388889,-74.70703125:-74.4574652778,-15.773481465325306,-15.8980697707:-15.6488931599,20151203120000,20151203000000:20151204000000,3026.30224609375,0.0:6052.60449219,0.0198882,0.0978153,3.95034e-4
-74.58224826388889,-74.70703125:-74.4574652778,-8.547359753070165,-8.67194805845:-8.42277144769,20151228120000,20151228000000:20151229000000,3026.30224609375,0.0:6052.60449219,0.0261637,0.0216064,3.97685e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.973254722137845,-31.0978430275:-30.8486664168,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00160171,0.0323649,3.93852e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.724078111370424,-30.8486664168:-30.599489806,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00888894,0.131975,3.93901e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.474901500603004,-30.599489806:-30.3503131952,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,-0.0468953,-9.15527e-4,3.89763e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-30.22572488983559,-30.3503131952:-30.1011365845,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,-0.00396937,-0.122331,3.93084e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-29.97654827906817,-30.1011365845:-29.8519599737,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,-0.00356606,-0.0296483,3.94849e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-29.727371668300748,-29.8519599737:-29.6027833629,20151217120000,20151217000000:20151218000000,3026.30224609375,0.0:6052.60449219,0.00299668,-0.00421984,3.94071e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-26.986428949859146,-27.1110172552:-26.8618406445,20151208120000,20151208000000:20151209000000,3026.30224609375,0.0:6052.60449219,0.0285034,0.0109863,3.8153e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-23.747133009882702,-23.8717213153:-23.6225447045,20151210120000,20151210000000:20151211000000,3026.30224609375,0.0:6052.60449219,0.0110229,-0.00650024,3.87205e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-17.766894351464657,-17.8914826568:-17.6423060461,20151203120000,20151203000000:20151204000000,3026.30224609375,0.0:6052.60449219,0.0129688,0.0250121,3.97155e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-17.517717740697236,-17.6423060461:-17.3931294353,20151203120000,20151203000000:20151204000000,3026.30224609375,0.0:6052.60449219,0.00867643,0.0229362,3.96895e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-17.268541129929815,-17.3931294353:-17.1439528245,20151203120000,20151203000000:20151204000000,3026.30224609375,0.0:6052.60449219,0.00343552,4.15657e-4,3.96213e-4
-74.33268229166666,-74.4574652778:-74.2078993056,-16.77018790839498,-16.8947762138:-16.645599603,20151203120000,20151203000000:20151204000000,3026.30224609375,0.0:6052.60449219,0.00157776,0.00458442,3.94982e-4
