longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-26.986428949859146,-27.1110172552:-26.8618406445,20180420120000,20180420000000:20180421000000,3139.917236328125,0.0:6279.83447266,-0.0536296,-0.0179443,3.94458e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.737252339091725,-26.8618406445:-26.6126640337,20180420120000,20180420000000:20180421000000,3139.917236328125,0.0:6279.83447266,-0.0302246,-0.0160116,3.96573e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.488075728324304,-26.6126640337:-26.3634874229,20180420120000,20180420000000:20180421000000,3139.917236328125,0.0:6279.83447266,0.0172468,4.97001e-4,3.96984e-4
-74.58224826388889,-74.70703125:-74.4574652778,-26.23889911755689,-26.3634874229:-26.1143108122,20180420120000,20180420000000:20180421000000,3139.917236328125,0.0:6279.83447266,-0.0155563,0.0142687,3.95316e-4
-74.58224826388889,-74.70703125:-74.4574652778,-25.98972250678947,-26.1143108122:-25.8651342014,20180420120000,20180420000000:20180421000000,3139.917236328125,0.0:6279.83447266,0.136253,0.204785,3.99274e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.255366902208515,-21.3799552076:-21.1307785968,20180422120000,20180422000000:20180423000000,3139.917236328125,0.0:6279.83447266,0.00531006,-999999,4.03983e-4
-74.58224826388889,-74.70703125:-74.4574652778,-21.006190291441097,-21.1307785968:-20.8816019861,20180422120000,20180422000000:20180423000000,3139.917236328125,0.0:6279.83447266,-0.0157999,0.0219457,4.02928e-4
-74.58224826388889,-74.70703125:-74.4574652778,-20.75701368067368,-20.8816019861:-20.6324253753,20180422120000,20180422000000:20180423000000,3139.917236328125,0.0:6279.83447266,-0.0107422,-0.00490316,4.00036e-4
-74.58224826388889,-74.70703125:-74.4574652778,-19.511130626836582,-19.6357189322:-19.3865423215,20180413120000,20180413000000:20180414000000,3139.917236328125,0.0:6279.83447266,0.125977,0.0325928,3.98826e-4
-74.58224826388889,-74.70703125:-74.4574652778,-15.02595163302305,-15.1505399384:-14.9013633276,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,-0.00524902,0.00543213,4.03397e-4
-74.58224826388889,-74.70703125:-74.4574652778,-14.776775022255631,-14.9013633276:-14.6521867169,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,0.0172085,0.00378418,3.98657e-4
-74.58224826388889,-74.70703125:-74.4574652778,-14.527598411488212,-14.6521867169:-14.4030101061,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,0.00617195,0.00561893,4.01261e-4
-74.58224826388889,-74.70703125:-74.4574652778,-14.278421800720794,-14.4030101061:-14.1538334953,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,0.00170066,-0.00707421,4.03291e-4
-74.58224826388889,-74.70703125:-74.4574652778,-14.029245189953375,-14.1538334953:-13.9046568846,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,0.00972028,-0.00678034,4.03849e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.780068579185956,-13.9046568846:-13.6554802738,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,0.00189342,0.0218973,4.00213e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,-0.0049572,0.0177727,3.98051e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20180415120000,20180415000000:20180416000000,3139.917236328125,0.0:6279.83447266,0.0146891,-5.56098e-4,3.92392e-4
-74.58224826388889,-74.70703125:-74.4574652778,0.17382162378948607,0.0492333184058:0.298409929173,20180401120000,20180401000000:20180402000000,3139.917236328125,0.0:6279.83447266,0.0093689,0.0102844,4.09174e-4
-74.58224826388889,-74.70703125:-74.4574652778,0.422998234556907,0.298409929173:0.547586539941,20180424120000,20180424000000:20180425000000,3139.917236328125,0.0:6279.83447266,0.0214844,0.0109863,4.0617e-4
-74.58224826388889,-74.70703125:-74.4574652778,0.6721748453243244,0.547586539941:0.796763150708,20180401120000,20180401000000:20180402000000,3139.917236328125,0.0:6279.83447266,0.0142822,0.00170898,4.00468e-4
