longitude,longitude_bnds,latitude,latitude_bnds,time (YYYYMMDDHHMMSS),time_bnds (YYYYMMDDHHMMSS),altitude (km),alt_bnds (km),fluorescence_offset_relative_771nm_idp,fluorescence_offset_relative_757nm_idp,xco2 (Moles Mole^{-1})
-74.58224826388889,-74.70703125:-74.4574652778,-32.96666760827719,-33.0912559137:-32.8420793029,20171118120000,20171118000000:20171119000000,3083.315673828125,0.0:6166.63134766,0.0111694,0.0152283,3.9477e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.71749099750977,-32.8420793029:-32.5929026921,20171118120000,20171118000000:20171119000000,3083.315673828125,0.0:6166.63134766,0.110613,-0.0138506,3.94528e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.46831438674236,-32.5929026921:-32.3437260814,20171118120000,20171118000000:20171119000000,3083.315673828125,0.0:6166.63134766,1.1981e-4,0.0261897,3.95775e-4
-74.58224826388889,-74.70703125:-74.4574652778,-32.219137775974936,-32.3437260814:-32.0945494706,20171118120000,20171118000000:20171119000000,3083.315673828125,0.0:6166.63134766,0.0186924,-0.00665838,3.93692e-4
-74.58224826388889,-74.70703125:-74.4574652778,-31.969961165207515,-32.0945494706:-31.8453728598,20171118120000,20171118000000:20171119000000,3083.315673828125,0.0:6166.63134766,0.0188647,0.0470358,3.95066e-4
-74.58224826388889,-74.70703125:-74.4574652778,-30.973254722137845,-31.0978430275:-30.8486664168,20171120120000,20171120000000:20171121000000,3083.315673828125,0.0:6166.63134766,-0.016782,-0.128825,3.9937e-4
-74.58224826388889,-74.70703125:-74.4574652778,-30.724078111370424,-30.8486664168:-30.599489806,20171120120000,20171120000000:20171121000000,3083.315673828125,0.0:6166.63134766,0.00466309,0.00747681,3.98221e-4
-74.58224826388889,-74.70703125:-74.4574652778,-17.0193645191624,-17.1439528245:-16.8947762138,20171106120000,20171106000000:20171107000000,3083.315673828125,0.0:6166.63134766,0.0119266,0.0119812,3.99112e-4
-74.58224826388889,-74.70703125:-74.4574652778,-16.77018790839498,-16.8947762138:-16.645599603,20171106120000,20171106000000:20171107000000,3083.315673828125,0.0:6166.63134766,-0.00914469,0.00144775,3.9866e-4
-74.58224826388889,-74.70703125:-74.4574652778,-16.52101129762756,-16.645599603:-16.3964229922,20171106120000,20171106000000:20171107000000,3083.315673828125,0.0:6166.63134766,0.00907143,0.0234474,4.00961e-4
-74.58224826388889,-74.70703125:-74.4574652778,-16.271834686860142,-16.3964229922:-16.1472463815,20171106120000,20171106000000:20171107000000,3083.315673828125,0.0:6166.63134766,-0.00232665,0.0359195,4.0251e-4
-74.58224826388889,-74.70703125:-74.4574652778,-16.022658076092725,-16.1472463815:-15.8980697707,20171106120000,20171106000000:20171107000000,3083.315673828125,0.0:6166.63134766,0.0103511,0.0215768,4.02374e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.780068579185956,-13.9046568846:-13.6554802738,20171129120000,20171129000000:20171130000000,3083.315673828125,0.0:6166.63134766,0.00731405,-0.00164795,4.01455e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.530891968418539,-13.6554802738:-13.406303663,20171129120000,20171129000000:20171130000000,3083.315673828125,0.0:6166.63134766,0.0104012,0.0011705,3.99696e-4
-74.58224826388889,-74.70703125:-74.4574652778,-13.28171535765112,-13.406303663:-13.1571270523,20171129120000,20171129000000:20171130000000,3083.315673828125,0.0:6166.63134766,0.00922394,0.00296783,3.94514e-4
